GlobalEventID,Day,MonthYear,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_CountryCode,Actor1Geo_Fullname,goldstein * num_mentions,avgtone * num_mentions
719025478,20180101.0,201801.0,-10.0,24.0,12.0,24.0,-5.09241357761761,37.6922,-97.3375,US,"Wichita, Kansas, United States",-240.0,-122.21792586282265
719025489,20180101.0,201801.0,-5.0,10.0,1.0,10.0,-1.42555438225977,27.8333,-81.717,US,"Florida, United States",-50.0,-14.255543822597701
719025490,20180101.0,201801.0,-10.0,5.0,1.0,5.0,-2.51572327044025,40.757,-73.986,US,"Times Square, New York, United States",-50.0,-12.578616352201252
719025491,20180101.0,201801.0,-10.0,10.0,1.0,10.0,-1.42555438225977,40.5773,-77.264,US,"Pennsylvania, United States",-100.0,-14.255543822597701
719025501,20180101.0,201801.0,-5.0,1.0,1.0,1.0,-3.10077519379845,39.235,116.22,CH,"Lirangdian, Hebei, China",-5.0,-3.10077519379845
719025502,20180101.0,201801.0,-10.0,7.0,1.0,7.0,-10.7142857142857,31.9026,35.1955,WE,"Ramallah, West Bank (general), West Bank",-70.0,-74.9999999999999
719025503,20180101.0,201801.0,-10.0,2.0,1.0,2.0,-10.7142857142857,31.5,34.75,IS,Israel,-20.0,-21.4285714285714
719025504,20180101.0,201801.0,-10.0,10.0,1.0,10.0,-5.64263322884012,39.5539,-104.969,US,"Highlands Ranch, Colorado, United States",-100.0,-56.4263322884012
719025505,20180101.0,201801.0,-10.0,24.0,3.0,24.0,-8.4514579872214,39.3333,-104.951,US,"Douglas County, Colorado, United States",-240.0,-202.83499169331358
719025506,20180101.0,201801.0,-10.0,6.0,1.0,6.0,-6.87757909215956,39.5293,-104.872,US,"Sky Ridge Medical Center, Colorado, United States",-60.0,-41.26547455295736
719025510,20180101.0,201801.0,-9.5,2.0,1.0,2.0,1.84049079754601,-25.0,135.0,AS,Australia,-19.0,3.68098159509202
719025511,20180101.0,201801.0,-9.5,8.0,1.0,8.0,1.84049079754601,-25.0,135.0,AS,Australia,-76.0,14.72392638036808
719025512,20180101.0,201801.0,-5.0,1.0,1.0,1.0,-3.10077519379845,39.235,116.22,CH,"Lirangdian, Hebei, China",-5.0,-3.10077519379845
719025514,20180101.0,201801.0,-5.0,10.0,1.0,10.0,-2.23752151462995,60.0,100.0,RS,Russia,-50.0,-22.3752151462995
719025520,20180101.0,201801.0,7.4,10.0,1.0,10.0,-1.47874306839187,44.5672,-122.127,US,"Oregon, United States",74.0,-14.7874306839187
719025521,20180101.0,201801.0,-9.5,2.0,1.0,2.0,-8.92857142857143,39.6133,-105.017,US,"Littleton, Colorado, United States",-19.0,-17.85714285714286
719025525,20180101.0,201801.0,-10.0,6.0,1.0,6.0,-7.66283524904214,31.9026,35.1955,WE,"Ramallah, West Bank (general), West Bank",-60.0,-45.97701149425284
719025526,20180101.0,201801.0,-10.0,2.0,1.0,2.0,-7.66283524904214,31.7667,35.2333,IS,"Jerusalem, Israel (general), Israel",-20.0,-15.32567049808428
719025533,20180101.0,201801.0,-10.0,6.0,1.0,6.0,-7.66283524904214,31.9026,35.1955,WE,"Ramallah, West Bank (general), West Bank",-60.0,-45.97701149425284
719025534,20180101.0,201801.0,-10.0,2.0,1.0,2.0,-7.66283524904214,31.7667,35.2333,IS,"Jerusalem, Israel (general), Israel",-20.0,-15.32567049808428
719025537,20180101.0,201801.0,-10.0,2.0,1.0,2.0,-8.61111111111111,33.5,36.3833,SY,"Ghouta, Dimashq, Syria",-20.0,-17.22222222222222
719025538,20180101.0,201801.0,-10.0,3.0,1.0,3.0,-8.61111111111111,33.5,36.3833,SY,"Ghouta, Dimashq, Syria",-30.0,-25.833333333333332
719025540,20180101.0,201801.0,-9.5,1.0,1.0,1.0,-8.92857142857143,39.6133,-105.017,US,"Littleton, Colorado, United States",-9.5,-8.92857142857143
719025541,20180101.0,201801.0,-9.5,1.0,1.0,1.0,-8.92857142857143,39.3333,-104.951,US,"Douglas County, Colorado, United States",-9.5,-8.92857142857143
719025542,20180101.0,201801.0,-9.5,4.0,1.0,4.0,-8.92857142857143,39.6133,-105.017,US,"Littleton, Colorado, United States",-38.0,-35.71428571428572
719025543,20180101.0,201801.0,-9.0,10.0,1.0,10.0,-6.83090705487122,36.297,59.6062,IR,"Mashhad, (IR30), Iran",-90.0,-68.3090705487122
719025547,20180101.0,201801.0,-10.0,30.0,3.0,30.0,0.0536768652710667,53.55,10.0,GM,"Hamburg, Hamburg, Germany",-300.0,1.610305958132001
719025596,20180101.0,201801.0,7.0,6.0,1.0,6.0,0.65146579804561,40.3363,-89.0022,US,"Illinois, United States",42.0,3.90879478827366
719025597,20180101.0,201801.0,7.4,10.0,1.0,10.0,1.06609808102345,-25.0,135.0,AS,Australia,74.0,10.660980810234499
719025602,20180101.0,201801.0,-5.0,10.0,1.0,10.0,-1.47874306839187,44.5672,-122.127,US,"Oregon, United States",-50.0,-14.7874306839187
719025603,20180101.0,201801.0,-9.5,5.0,1.0,5.0,-3.11173974540311,46.9048,-110.326,US,"Montana, United States",-47.5,-15.55869872701555
719025607,20180101.0,201801.0,7.4,10.0,1.0,10.0,1.06609808102345,-25.0,135.0,AS,Australia,74.0,10.660980810234499
719025608,20180101.0,201801.0,-9.0,2.0,1.0,2.0,1.37524557956778,10.8658,12.847,NI,"Chibok, Borno, Nigeria",-18.0,2.75049115913556
719025614,20180101.0,201801.0,7.0,2.0,1.0,2.0,0.65146579804561,40.3363,-89.0022,US,"Illinois, United States",14.0,1.30293159609122
719025615,20180101.0,201801.0,7.0,2.0,1.0,2.0,0.65146579804561,40.3363,-89.0022,US,"Illinois, United States",14.0,1.30293159609122
719025616,20180101.0,201801.0,-9.0,2.0,1.0,2.0,1.37524557956778,11.7066,14.2377,NI,"Bogoro, Borno, Nigeria",-18.0,2.75049115913556
719025618,20180101.0,201801.0,7.0,2.0,1.0,2.0,4.71014492753623,27.0,30.0,EG,Egypt,14.0,9.42028985507246
719025621,20180101.0,201801.0,7.0,2.0,1.0,2.0,4.71014492753623,27.0,30.0,EG,Egypt,14.0,9.42028985507246
719025625,20180101.0,201801.0,7.0,2.0,1.0,2.0,4.71014492753623,27.0,30.0,EG,Egypt,14.0,9.42028985507246
719025637,20180101.0,201801.0,7.4,4.0,1.0,4.0,-3.94736842105264,46.0,2.0,FR,France,29.6,-15.78947368421056
719025638,20180101.0,201801.0,7.4,6.0,1.0,6.0,-3.94736842105264,10.0,8.0,NI,Nigeria,44.400000000000006,-23.684210526315837
719025652,20180101.0,201801.0,7.0,1.0,1.0,1.0,3.5653650254669,51.5,-0.133333,UK,"Buckingham Palace, Westminster, United Kingdom",7.0,3.5653650254669
719025653,20180101.0,201801.0,7.0,2.0,1.0,2.0,3.5653650254669,55.9345,12.3004,DA,"Frederiksborg, Hovedstaden, Denmark",14.0,7.1307300509338
719025654,20180101.0,201801.0,7.0,1.0,1.0,1.0,3.5653650254669,-25.0,135.0,AS,Australia,7.0,3.5653650254669
719025657,20180101.0,201801.0,9.0,7.0,1.0,7.0,2.30414746543779,-37.8167,144.967,AS,"Melbourne, Victoria, Australia",63.0,16.12903225806453
719025658,20180101.0,201801.0,9.0,1.0,1.0,1.0,2.30414746543779,-37.8167,144.967,AS,"Melbourne, Victoria, Australia",9.0,2.30414746543779
719025662,20180101.0,201801.0,7.0,14.0,2.0,14.0,-3.47962641540623,51.5,-0.116667,UK,"London, London, City of, United Kingdom",98.0,-48.71476981568722
719025667,20180101.0,201801.0,7.0,6.0,2.0,4.0,-2.51488095238096,51.5797,-2.33778,UK,"Hawkesbury, South Gloucestershire, United Kingdom",42.0,-15.089285714285761
719025668,20180101.0,201801.0,7.0,6.0,2.0,4.0,-2.51488095238096,51.5797,-2.33778,UK,"Hawkesbury, South Gloucestershire, United Kingdom",42.0,-15.089285714285761
719025675,20180101.0,201801.0,-5.0,4.0,1.0,4.0,-12.4401913875598,52.2,0.116667,UK,"Cambridge, Cambridgeshire, United Kingdom",-20.0,-49.7607655502392
719025676,20180101.0,201801.0,-10.0,2.0,1.0,2.0,-12.4401913875598,52.2,0.116667,UK,"Cambridge, Cambridgeshire, United Kingdom",-20.0,-24.8803827751196
719025677,20180101.0,201801.0,-10.0,4.0,1.0,4.0,-12.4401913875598,52.2,0.116667,UK,"Cambridge, Cambridgeshire, United Kingdom",-40.0,-49.7607655502392
719025680,20180101.0,201801.0,7.0,14.0,2.0,14.0,-3.47962641540623,51.5,-0.116667,UK,"London, London, City of, United Kingdom",98.0,-48.71476981568722
719025684,20180101.0,201801.0,7.0,2.0,2.0,2.0,-2.51488095238096,51.5797,-2.33778,UK,"Hawkesbury, South Gloucestershire, United Kingdom",14.0,-5.02976190476192
719025685,20180101.0,201801.0,7.0,26.0,2.0,14.0,-2.51488095238096,51.5797,-2.33778,UK,"Hawkesbury, South Gloucestershire, United Kingdom",182.0,-65.38690476190496
719025688,20180101.0,201801.0,7.4,4.0,1.0,4.0,1.57068062827225,11.0,-10.0,GV,Guinea,29.6,6.282722513089
719025734,20180101.0,201801.0,7.0,6.0,1.0,6.0,4.71014492753623,27.0,30.0,EG,Egypt,42.0,28.260869565217376
719025749,20180101.0,201801.0,7.0,6.0,1.0,6.0,2.60115606936416,12.3337,6.28493,NI,"Kwara, Zamfara, Nigeria",42.0,15.606936416184961
719025750,20180101.0,201801.0,7.0,4.0,1.0,4.0,2.60115606936416,8.5,5.0,NI,"Kwara State, Kwara, Nigeria",28.0,10.40462427745664
719025751,20180101.0,201801.0,7.4,10.0,1.0,10.0,1.90201729106628,-25.9653,32.5892,MZ,"Maputo, Maputo, Mozambique",74.0,19.0201729106628
719025752,20180101.0,201801.0,7.4,6.0,1.0,6.0,2.78637770897833,31.4167,34.3333,IS,"Gaza, Israel (general), Israel",44.400000000000006,16.71826625386998
719025753,20180101.0,201801.0,7.4,10.0,1.0,10.0,-6.79205851619645,40.5773,-77.264,US,"Pennsylvania, United States",74.0,-67.9205851619645
719025754,20180101.0,201801.0,7.4,7.0,1.0,7.0,-3.12837108953614,19.0,-70.666667,DR,Dominican Republic,51.800000000000004,-21.89859762675298
719025755,20180101.0,201801.0,7.4,3.0,1.0,3.0,-3.12837108953614,42.1497,-74.9384,US,"New York, United States",22.200000000000003,-9.38511326860842
719025756,20180101.0,201801.0,7.0,10.0,1.0,10.0,1.37524557956778,10.8658,12.847,NI,"Chibok, Borno, Nigeria",70.0,13.7524557956778
719025757,20180101.0,201801.0,7.0,70.0,7.0,70.0,-5.59419079884919,10.0,-84.0,CS,Costa Rica,490.0,-391.5933559194433
719025758,20180101.0,201801.0,7.0,10.0,1.0,10.0,-0.763358778625951,39.828175,-98.5795,US,United States,70.0,-7.63358778625951
719025765,20180101.0,201801.0,-5.8,15.0,3.0,15.0,-2.67786272298116,45.7326,-93.9196,US,"Minnesota, United States",-87.0,-40.1679408447174
719025767,20180101.0,201801.0,-5.0,4.0,1.0,4.0,-5.5045871559633,-6.17444,106.829,ID,"Jakarta, Jakarta Raya, Indonesia",-20.0,-22.0183486238532
719025768,20180101.0,201801.0,-5.0,16.0,1.0,16.0,-5.5045871559633,60.0,100.0,RS,Russia,-80.0,-88.0733944954128
719025769,20180101.0,201801.0,-5.0,6.0,1.0,6.0,-1.82529335071708,10.5231,7.44028,NI,"Kaduna, Kaduna, Nigeria",-30.0,-10.95176010430248
719025770,20180101.0,201801.0,-9.0,2.0,1.0,2.0,-6.79205851619645,40.5773,-77.264,US,"Pennsylvania, United States",-18.0,-13.5841170323929
719025771,20180101.0,201801.0,-9.0,3.0,1.0,3.0,-6.79205851619645,40.5773,-77.264,US,"Pennsylvania, United States",-27.0,-20.37617554858935
719025773,20180101.0,201801.0,-10.0,10.0,1.0,10.0,1.5748031496063,-28.642,153.612,AS,"Byron Bay, New South Wales, Australia",-100.0,15.748031496063
719025774,20180101.0,201801.0,-10.0,10.0,1.0,10.0,-10.5263157894737,-35.2833,149.217,AS,"Canberra, Australian Capital Territory, Australia",-100.0,-105.26315789473699
719025775,20180101.0,201801.0,-10.0,10.0,1.0,10.0,-1.14285714285714,-35.0833,137.25,AS,"Yorke Peninsula, South Australia, Australia",-100.0,-11.428571428571399
719025776,20180101.0,201801.0,-10.0,10.0,1.0,10.0,-3.125,51.5797,-2.33778,UK,"Hawkesbury, South Gloucestershire, United Kingdom",-100.0,-31.25
719025777,20180101.0,201801.0,-10.0,10.0,1.0,10.0,-3.21243523316062,-33.8861,151.214,AS,"Surry Hills, New South Wales, Australia",-100.0,-32.1243523316062
719025778,20180101.0,201801.0,-10.0,20.0,1.0,20.0,-1.44778869044058,-25.0,135.0,AS,Australia,-200.0,-28.9557738088116
